annotation_count,api_path,artist_names,full_title,header_image_thumbnail_url,header_image_url,id,language,lyrics_owner_id,lyrics_state,path,pyongs_count,relationships_index_url,release_date_components,release_date_for_display,release_date_with_abbreviated_month_for_display,song_art_image_thumbnail_url,song_art_image_url,stats,title,title_with_featured,url,featured_artists,primary_artist,lyrics
6,/songs/2261648,Vance Joy,Fire and the Flood by Vance Joy,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.300x300x1.jpg,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.1000x1000x1.jpg,2261648,en,266331,complete,/Vance-joy-fire-and-the-flood-lyrics,17.0,https://genius.com/Vance-joy-fire-and-the-flood-sample,"{'year': 2015, 'month': 7, 'day': 24}","July 24, 2015","Jul. 24, 2015",https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.300x300x1.jpg,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 112704}",Fire and the Flood,Fire and the Flood,https://genius.com/Vance-joy-fire-and-the-flood-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"," I was only walking through your neighbourhood Saw your light on, honey, in the cold I stood Anywhere I go, there you are Anywhere I go, there you are I've been getting used to waking up with you I've been getting used to waking up here Anywhere I go, there you are Anywhere I go, there you are There you are, there you are, mm  You're the fire and the flood And I always feel you in my blood Everything is fine When your head's resting next to mine, next to mine You're the fire and the flood Ah-ooh, ooh, ooh Ah-ooh, ooh, ooh  Since we met, I feel a lightness in my step You're miles away, but I still feel you Anywhere I go, there you are (Anywhere) Anywhere I go, there you are Late at night, when you can't fall asleep I'll be lying right beside you, counting sheep Anywhere I go, there you are (Anywhere) Anywhere I go, there you are There you are, there you are, mm  You're the fire and the flood And I always feel you in my blood Everything is fine When your head's resting next to mine, next to mine You're the fire and the flood"
0,/songs/6372385,Vance Joy,Fire and the Flood (Live at Red Rocks Amphitheatre) by Vance Joy,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,6372385,en,6268779,complete,/Vance-joy-fire-and-the-flood-live-at-red-rocks-amphitheatre-lyrics,,https://genius.com/Vance-joy-fire-and-the-flood-live-at-red-rocks-amphitheatre-sample,"{'year': 2020, 'month': 11, 'day': 16}","November 16, 2020","Nov. 16, 2020",https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Fire and the Flood (Live at Red Rocks Amphitheatre),Fire and the Flood (Live at Red Rocks Amphitheatre),https://genius.com/Vance-joy-fire-and-the-flood-live-at-red-rocks-amphitheatre-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"," So this next tune, um When I was writing it I had, there was a lyric that was revolving around my head for about a year and I I tried writing songs with it repeteadly and I was getting nowhere And the lyric was, ""everything is fine when your head is resting next to mine"" And I finally found the song for it It's this one, it's called ""Fire and the Flood""  I was only walking through your neighbourhood Saw your light on, honey, in the cold I stood Anywhere I go, there you are Anywhere I go, there you are I'vе been getting used to waking up with you I've been gеtting used to waking up here Anywhere I go, there you are Anywhere I go, there you are There you are, there you are, mm  You're the fire and the flood And I always feel you in my blood Everything is fine When your head's resting next to mine, next to mine You're the fire and the flood Ah-ooh, ooh, ooh Ah-ooh, ooh, ooh"
5,/songs/545272,Vance Joy,First Time by Vance Joy,https://images.genius.com/ec2aadb8ac44d750ebf2ce2b46638164.300x299x1.jpg,https://images.genius.com/ec2aadb8ac44d750ebf2ce2b46638164.316x315x1.jpg,545272,en,1234094,complete,/Vance-joy-first-time-lyrics,18.0,https://genius.com/Vance-joy-first-time-sample,"{'year': 2014, 'month': 8, 'day': 4}","August 4, 2014","Aug. 4, 2014",https://images.genius.com/ec2aadb8ac44d750ebf2ce2b46638164.300x299x1.jpg,https://images.genius.com/ec2aadb8ac44d750ebf2ce2b46638164.316x315x1.jpg,"{'unreviewed_annotations': 4, 'hot': False, 'pageviews': 18214}",First Time,First Time,https://genius.com/Vance-joy-first-time-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"," Come over to my house,  jump in the neighbour's pool It felt nice, felt so nice And it was getting dark, you wrapped your long legs Around me, I held on tight Lying in my bed, the unfamiliar sheets Were so cool on your skin When your daddy called, said you were at a friend's And we walked the long way home  Going on my first impression, I recall you wearing white There was something sweet in the air, babe, that summer night There will always be another time for us to fall in love But it never cuts you quite as deep as that first time You'll find out that the deepest cut is the first time First times always cut the deepest  Breathe me with your hands, show me a safe place And I'll come down, yeah, I'll come down And can you recognise the look upon my face? It's on my lips, it's in my eyes This bar will never break , won't you say it one more time? Won't you say my name? Won't you say my name? This bar will never break , won't you say it one more time? Won't you say, say my name?"
1,/songs/1974941,Vance Joy,First time - live from spotify london by Vance Joy,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,1974941,en,1549345,complete,/Vance-joy-first-time-live-from-spotify-london-lyrics,,https://genius.com/Vance-joy-first-time-live-from-spotify-london-sample,,,,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",First time - live from spotify london,First time - live from spotify london,https://genius.com/Vance-joy-first-time-live-from-spotify-london-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","Come over to my house jump in the neighbor's pool It felt nice, felt so nice And it was getting dark, you wrapped your long legs around me I held on tight Lying in my bed the unfamiliar sheets felt so cool On your skin When your daddy called said you were at a friend's And we walked the long way home Going on, my first impression, I recall you wearing white There was something sweet in the air, babe, that summer night There will always be another time for us to fall in love But it never cuts you quite as deep as that first time (Ooh) You'll find out that the deepest cut is the first time (Ooh) The first times always cut the deepest Breathe me with your hands Show me a safe place and I'll come down, yeah I'll come down Can you recognize the look upon my face? It's on my lips, it's in my eyes This bar will never break, won't you say it one more time Won't you say my name, won't you say my name This bar will never break, won't you say, oh one more time Won't you say, say my name Going on, my first impression, I recall you wearing white There was something sweet in the air, babe, that summer night There will always be another time for us to fall in love But it never cuts you quite as deep as that first time (Ooh) You'll find out that the deepest cut is the first time (Ooh) The first times always cut the deepest Tadadadadadadada Tadadadadadadada dadadadada Tadadada ooh Tadadadadadadada Tadadadadadadada dada, ooh Going on, my first impression, I recall you wearing white There was something sweet in the air, babe, that summer night There will always be another time for us to fall in love But it never cuts you quite as deep as that first time (Ooh) You'll find out that the deepest cut is the first time (Ooh) The first times always cut the deepest The first time (Ooh) You'll find out that the deepest cut is the first time (Ooh) The first times always cut the deepest The first time (Ooh) You'll find out that the deepest cut is the first time (Ooh) The first times always cut the deepest"
1,/songs/421425,Vance Joy,From Afar by Vance Joy,https://images.genius.com/537f1cef9034d1baff03bad5da8213ee.300x300x1.jpg,https://images.genius.com/537f1cef9034d1baff03bad5da8213ee.1000x1000x1.jpg,421425,en,846435,complete,/Vance-joy-from-afar-lyrics,15.0,https://genius.com/Vance-joy-from-afar-sample,"{'year': 2013, 'month': 1, 'day': 21}","January 21, 2013","Jan. 21, 2013",https://images.genius.com/537f1cef9034d1baff03bad5da8213ee.300x300x1.jpg,https://images.genius.com/537f1cef9034d1baff03bad5da8213ee.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 33445}",From Afar,From Afar,https://genius.com/Vance-joy-from-afar-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"," You told me, ""Boy, look the other way"" You told me, ""Boy, bite your tongue"" Yes, that's not the way Yeah, that's not the way Ah, that's just not the way that friends behave Ah, that's just not the way that friends behave Oh, no, no, no, no, no, no, no  You lined me up across the room Two falling sparks, one willing fool And I, I always knew That I would love you from afar  You told me, ""Boy, look the other way"" You told me, ""Boy, hide those hands"" Well, I've been living on the crumbs of your love And I'm starving now And that is just the way that we remain Oh, that will be the way that we remain Oh, no, no, no, no, no, no, no  You lined me up across the room Two falling sparks, one willing fool And I, I always knew That I would love you from afar You lined me up across the room Two falling sparks, one willing fool And I, I always knew That I would love you from afar  It shouldn't come as a surprise What I'm feeling, what I'm feeling now It shouldn't come as a surprise She got darling hazel eyes It shouldn't come as a surprise What I'm feeling, what I'm feeling now It shouldn't come as a surprise What I'm feeling, what I'm feeling now It shouldn't come as a surprise What I'm feeling, what I'm feeling now It shouldn't come as a surprise What I'm feeling, what I'm feeling now"
1,/songs/1949730,Vance Joy,From afar - live from spotify sxsw 2014 by Vance Joy,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,1949730,en,1549345,complete,/Vance-joy-from-afar-live-from-spotify-sxsw-2014-lyrics,,https://genius.com/Vance-joy-from-afar-live-from-spotify-sxsw-2014-sample,,,,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",From afar - live from spotify sxsw 2014,From afar - live from spotify sxsw 2014,https://genius.com/Vance-joy-from-afar-live-from-spotify-sxsw-2014-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","You told me 'boy look the other way' You told me 'boy bite your tongue' Yes that's not the way Yeah that's not the way Ah that's just not the way that friends behave Ah that's just not the way that friends behave Oh no, no, no No, no, no, no You lined me up Across the room Two falling sparks One willing fool And I, I always knew That I would love you from afar You told me 'boy look the other way' You told me 'boy hide those hands' Well I've been living on the crumbs of your love And I'm starving now And that is just the way that we remain Ah that will be the way that we remain Oh no no no No no no no You lined me up Across the room Two falling sparks One willing fool And I, I always knew That I would love you from afar You lined me up Across the room Two falling sparks One willing fool And I, I always knew That I would love you from afar It shouldn't come as a surprise What I'm feeling, what I'm feeling now It shouldn't come as a surprise She got darling hazel eyes It shouldn't come as a surprise What I'm feeling, what I'm feeling now It shouldn't come as a surprise What I'm feeling, what I'm feeling now It shouldn't come as a surprise What I'm feeling, what I'm feeling now It shouldn't come as a surprise What I'm feeling, what I'm feeling now"
5,/songs/672104,Vance Joy,Georgia by Vance Joy,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.300x300x1.jpg,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.1000x1000x1.jpg,672104,en,1002162,complete,/Vance-joy-georgia-lyrics,61.0,https://genius.com/Vance-joy-georgia-sample,"{'year': 2014, 'month': 9, 'day': 5}","September 5, 2014","Sep. 5, 2014",https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.300x300x1.jpg,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 154562}",Georgia,Georgia,https://genius.com/Vance-joy-georgia-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"," She is something to behold Elegant and bold She is electricity Running to my soul, oh  And I could easily lose my mind The way you kiss me will work each time Calling me to come back to bed Singing ""Georgia On My Mind""  And I And I  Lips generous and warm You build me up like steps Eyes innocent and wild Remind me what it's like, oh  And I could easily lose my mind The way you kiss me will work each time Pulling me back into the flames And I'm burning up again, I'm burning up  And I, I never understood what was at stake I never thought your love was worth its wait Well, now you've come and gone I've finally worked it out, I worked it out  I never should have told you I never should have let you see inside Don't want it troubling your mind Won't you let it be?"
0,/songs/6372391,Vance Joy,Georgia (Live at Red Rocks Amphitheatre) by Vance Joy,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,6372391,en,6268779,complete,/Vance-joy-georgia-live-at-red-rocks-amphitheatre-lyrics,,https://genius.com/Vance-joy-georgia-live-at-red-rocks-amphitheatre-sample,"{'year': 2018, 'month': 11, 'day': 16}","November 16, 2018","Nov. 16, 2018",https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Georgia (Live at Red Rocks Amphitheatre),Georgia (Live at Red Rocks Amphitheatre),https://genius.com/Vance-joy-georgia-live-at-red-rocks-amphitheatre-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"," So when I was writing this next one I was thinking about this thing by friend said to me He was talking about his girlfriend at the time and Every time she kissed him, whatever was going on on his head Whatever kind of noise or traffic or thoughts that were kind of distracting him, whatever was going on Anytime she kissed him, all that stuff would be just like, muted She just give him this peace in his brain And I love that idea And that definitely works, kissing definitely does that Um So here's thе song I put it in It's called ""Georgia""  She is somеthing to behold Elegant and bold She is electricity Running to my soul  And I could easily lose my mind The way you kiss me will work each time Calling me to come back to bed Singing ""Georgia On My Mind"""
1,/songs/1955072,Vance Joy,Georgia - live from spotify london by Vance Joy,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,1955072,en,1549345,complete,/Vance-joy-georgia-live-from-spotify-london-lyrics,,https://genius.com/Vance-joy-georgia-live-from-spotify-london-sample,,,,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Georgia - live from spotify london,Georgia - live from spotify london,https://genius.com/Vance-joy-georgia-live-from-spotify-london-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","She is something to behold Elegant and bold She is electricity Running to my soul, oh And I could easily lose my mind The way you kiss me will work each time Calling me to come back to bed Singing Georgia on my mind And I, and I Lips generous and warm You build me up like steps Eyes innocent and wild Remind me what it's like, oh And I could easily lose my mind The way you kiss me will work each time Pulling me back into the flames And I'm burning up again, I'm burning up And I, I never understood what was at stake I never thought your love was worth it's wait Well now you've come and gone I finally worked it out, I worked it out I never should have told you I never should have let you see inside Don't want it troubling in your mind Won't you let it be I never should have told you I never should have let you see inside Don't want it troubling in your mind Won't you let it be I never should have told you I never should have let you see inside Don't want it troubling in your mind Won't you let it be I never should have told you I never should have let you see inside Don't want it troubling in your mind Won't you let it be And I could easily lose my mind The way you kiss me will work each time Pulling me back into the flames And I'm burning up again, I'm burning up And I, I never understood what was at stake I never thought your love was worth its wait Well now you've come and gone I finally worked it out, I worked it out, oh, ooh, oh"
1,/songs/2144509,Vance Joy,Great Summer by Vance Joy,https://images.genius.com/9b6e8242d5634a4434716be24bed6abd.300x300x1.jpg,https://images.genius.com/9b6e8242d5634a4434716be24bed6abd.1000x1000x1.jpg,2144509,en,266331,complete,/Vance-joy-great-summer-lyrics,5.0,https://genius.com/Vance-joy-great-summer-sample,"{'year': 2015, 'month': 6, 'day': 16}","June 16, 2015","Jun. 16, 2015",https://images.genius.com/9b6e8242d5634a4434716be24bed6abd.300x300x1.jpg,https://images.genius.com/9b6e8242d5634a4434716be24bed6abd.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 10005}",Great Summer,Great Summer,https://genius.com/Vance-joy-great-summer-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"," Coming to your house, knocking at your door You're my first sip of wine, you cool me, cool me down  Do you know me, you know me, you know me, do you know me now? Do you love me, you love me, you love me, do you love me now? Oh  Left your clothes next to the bed Some pretty pictures in my head I hope you had a great summer, a great summer away  Now I'm in the dark, I'm not so used to doubt You're my first cigarette, cause you calm me, you calm me down  Do you love me, you love me, you love me, do you love me now? Do you feel me, you feel me, you feel me, do you feel me now? Oh  Left your clothes next to the bed Some pretty pictures in my head I hope you had a great summer, a great summer away The kid you used to be But I know that you're still there I hope you had a great summer, a great summer away  Why'd I let you go? Why'd I let you go? Why'd I let you go? Why? Why'd I let you go? Why'd I let you go? Why'd I let you go? Why?  Your clothes next to the bed Some pretty pictures in my head I hope you had a great summer, a great summer away The kid you used to be But I know that you're still there I hope you had a great summer, a great summer away"
0,/songs/7188552,Vance Joy,Green Eyes (Live at Splendour XR 2021) by Vance Joy,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,7188552,en,6268779,complete,/Vance-joy-green-eyes-live-at-splendour-xr-2021-lyrics,,https://genius.com/Vance-joy-green-eyes-live-at-splendour-xr-2021-sample,"{'year': 2021, 'month': 9, 'day': 7}","September 7, 2021","Sep. 7, 2021",https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Green Eyes (Live at Splendour XR 2021),Green Eyes (Live at Splendour XR 2021),https://genius.com/Vance-joy-green-eyes-live-at-splendour-xr-2021-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"," Honey, you are a rock Upon which I stand And I come here to talk I hope you understand  The green eyes Yeah, the spotlight shines upon you And how could anybody deny you  'Cause I came here with a load And it feels so much lighter Now I met you And, honey, you should know That I could never go on without you Green eyes  Honey, you are the sea Upon which I float And I came here to talk I think you should know  Green eyes You're the one that I wanted to find And anyone who tried to deny you Must be out of thеir mind  'Cause I came herе with a load And it feels so much lighter Now I met you And, honey, you should know That I could never go on without you"
1,/songs/3410967,Vance Joy,I’m with You by Vance Joy,https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.300x300x1.jpg,https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.960x960x1.jpg,3410967,en,2034060,complete,/Vance-joy-im-with-you-lyrics,10.0,https://genius.com/Vance-joy-im-with-you-sample,"{'year': 2018, 'month': 2, 'day': 23}","February 23, 2018","Feb. 23, 2018",https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.300x300x1.jpg,https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.960x960x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 133270}",I’m with You,I’m with You,https://genius.com/Vance-joy-im-with-you-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"," I saw you standing there Sandy blonde hair, the way it came tumbling down Just like a waterfall And if you need a light I'll be the match to your candle My darling, I'm ready, to burst into flames for you  I was just coasting till we met You remind me just how good it can get  Well I've been on fire, dreaming of you Tell me you don't It feels like you do Looking like that, you'll open some wounds How does it start? And when does it end? Only been here for a moment, but I know I want you But is it too soon? To know that I'm with you There's nothing I can do  And sometime around one We fell asleep to escape from the sun And we woke up to the sound of a storm outside We stood at your front door You looked at me and said ""Baby, this rain changes everything"" And my heart ran away from me  I was just coasting till we met You remind me just how good it can get  Well I've been on fire, dreaming of you Tell me you don't It feels like you do Opening up can open some wounds How does it start? And when does it end? Only been here for a moment, but I know I want you Darling, I do I'm with you"
0,/songs/6372386,Vance Joy,I’m with You (Live at Red Rocks Amphitheatre) by Vance Joy,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,6372386,en,6268779,complete,/Vance-joy-im-with-you-live-at-red-rocks-amphitheatre-lyrics,,https://genius.com/Vance-joy-im-with-you-live-at-red-rocks-amphitheatre-sample,"{'year': 2018, 'month': 11, 'day': 16}","November 16, 2018","Nov. 16, 2018",https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",I’m with You (Live at Red Rocks Amphitheatre),I’m with You (Live at Red Rocks Amphitheatre),https://genius.com/Vance-joy-im-with-you-live-at-red-rocks-amphitheatre-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"," Thank you guys, I can feel an amazing vibe tonight, so thank you so much For shooting all this love at us Um For this next song I'm gonna, I'm gonna play this one solo I was hoping for this one you guys could help me In creating some mood lighting, um If you have a light on your phone, you could hold it up in the air, and we can light it up together? Aye Alright that's so spectacular, thank you so much for the stars and This is a song called ""I'm with You""  I saw you standing there Sandy blonde hair, the way it came tumbling down Just like a waterfall And if you need a light I'll be the match to your candle My darling, I'm ready, to burst into flames for you  I was just coasting till we met You remind me just how good it can get  Well I've been on fire, dreaming of you Tell me you don't It feels likе you do Looking like that, you'll open some wounds How doеs it start? And when does it end? Only been here for a moment, but I know I want you But is it too soon? To know that I'm with you There's nothing I can do  And sometime around one We fell asleep to escape from the sun And we woke up to the sound of a storm outside We stood at your front door You looked at me and said ""Baby, this rain changes everything"" And my heart ran away from me"
0,/songs/3972836,Vance Joy,I'm With You (Single Edit) by Vance Joy,https://images.genius.com/e0f5ca24d84fa53ce8b6341a157f2b2e.300x300x1.jpg,https://images.genius.com/e0f5ca24d84fa53ce8b6341a157f2b2e.1000x1000x1.jpg,3972836,en,3489629,complete,/Vance-joy-im-with-you-single-edit-lyrics,,https://genius.com/Vance-joy-im-with-you-single-edit-sample,"{'year': 2018, 'month': 9, 'day': 21}","September 21, 2018","Sep. 21, 2018",https://images.genius.com/e0f5ca24d84fa53ce8b6341a157f2b2e.300x300x1.jpg,https://images.genius.com/e0f5ca24d84fa53ce8b6341a157f2b2e.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",I’m With You (Single Edit),I'm With You (Single Edit),https://genius.com/Vance-joy-im-with-you-single-edit-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"," I saw you standing there Sandy blonde hair, the way it came tumbling down Just like a waterfall And if you need a light I'll be the match to your candle My darling, I'm ready, to burst into flames for you  I was just coasting till we met You remind me just how good it can get  Well I've been on fire, dreaming of you Tell me you don't It feels like you do Looking like that, you'll open some wounds How does it start? And when does it end? Only been here for a moment, but I know I want you But is it too soon? To know that I'm with you There's nothing I can do  And sometime around one We fell asleep to escape from the sun And we woke up to the sound of a storm outside We stood at your front door You looked at me and said ""Baby, this rain changes everything"" And my heart ran away from me"
