artists_idxs,duration,explicit,track_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
['1PCZpxHJz7WAMF8EEq8bfc'],203403,False,132BDKKidGPisCQsZTSzTB,Positively 4th Street - Live 1970,0.478,0.544,-11.794,0.0356,0.534,0.00089,0.605,0.656,116.0
['1PCZpxHJz7WAMF8EEq8bfc'],177385,False,1yCIAz9WiF6XPEUIETjFpQ,Mr. Spaceman - Live 1970,0.456,0.476,-10.756,0.0293,0.427,0.00112,0.605,0.729,99.0
['1PCZpxHJz7WAMF8EEq8bfc'],214218,False,4PAtTOQDBNbtYsLuaW3BD6,You Don't Miss Your Water - Live 1970,0.478,0.315,-12.032,0.0293,0.684,0.000155,0.809,0.351,111.0
['1PCZpxHJz7WAMF8EEq8bfc'],293160,False,3HoD7X5BUpB5Yjmy0LfHP0,Chestnut Mare - Live 1970,0.399,0.486,-12.53,0.0679,0.768,0.0,0.335,0.306,114.0
['1PCZpxHJz7WAMF8EEq8bfc'],250920,False,3ZHCRb4urB4uqjg5tbnvdJ,Chimes Of Freedom - Live 1970,0.421,0.717,-12.192,0.106,0.507,0.0969,0.159,0.681,120.0
['1PCZpxHJz7WAMF8EEq8bfc'],181878,False,0eBkuiUIBzgJ9tq8s5OZtP,Amazing Grace - Live 1970,0.242,0.464,-13.07,0.0749,0.924,0.0,0.693,0.768,66.0
['1DXylZlWbVvlckNqwvjTEt'],511018,False,1L70fPwY0pqAp3247t6yUU,Everyday (Is Halloween) - Dirt Mix,0.661,0.864,-11.368,0.0469,0.000924,0.735,0.0824,0.373,113.0
['1DXylZlWbVvlckNqwvjTEt'],824343,False,4DTRdk8hYoaIDN2KdZiyUw,Everyday (Is Halloween) - Dirt Dub,0.672,0.784,-13.677,0.0477,0.00253,0.458,0.903,0.426,113.0
['1DXylZlWbVvlckNqwvjTEt'],644937,False,7tFTBKCxH5I261jf0zfVt4,Playground,0.525,0.892,-9.589,0.0415,8.44e-05,0.742,0.47,0.587,104.0
['1DXylZlWbVvlckNqwvjTEt'],520210,False,03gvcjtbkV3HossLyxxBuM,I See Red - Instrumental Version,0.616,0.774,-12.462,0.0515,0.0103,0.65,0.523,0.701,114.0
['12yFRuOVrqi4WgCp7MBzLf'],356500,False,7zZFPHSIuRjVYAntmPEtPr,"Medical Midwife Checkup, Pt. 1",0.558,0.112,-40.916,0.512,0.0406,1.23e-05,0.258,0.239,100.0
['12yFRuOVrqi4WgCp7MBzLf'],276500,False,5prAPehI6f5upbabaHVvi6,"Medical Midwife Checkup, Pt. 2",0.55,0.237,-40.11,0.357,0.125,4.3e-05,0.239,0.158,144.0
['12yFRuOVrqi4WgCp7MBzLf'],437000,False,3adeHtW0bQfytDrPi5C3BI,"Medical Midwife Checkup, Pt. 3",0.386,0.208,-42.129,0.588,0.149,0.0255,0.37,0.0264,60.0
['12yFRuOVrqi4WgCp7MBzLf'],550000,False,1Jl9WoFVt2PBnqfcXdsl39,"Medical Midwife Checkup, Pt. 4",0.519,0.242,-41.84,0.207,0.167,0.0126,0.168,0.0249,124.0
['12yFRuOVrqi4WgCp7MBzLf'],504588,False,7HhgvFcdUtggM0UrkjAm0m,"Medical Midwife Checkup, Pt. 5",0.478,0.302,-39.851,0.384,0.228,0.0035,0.161,0.0381,69.0
['1LZEQNv7sE11VDY3SdxQeN'],334400,False,5QbknjhKm8RBlUHbgFhUy8,E.S.P.,0.633,0.929,-10.031,0.0372,0.00522,0.0362,0.0662,0.741,137.0
['1LZEQNv7sE11VDY3SdxQeN'],241400,False,5mwzpzRue1SBWwrbbhXfbf,You Win Again,0.547,0.831,-11.298,0.0319,0.0874,8.34e-06,0.222,0.909,169.0
['1LZEQNv7sE11VDY3SdxQeN'],282826,False,7tsOusgJqXgL6dmTvASnCz,Live Or Die (Hold Me Like A Child),0.644,0.438,-15.148,0.0293,0.038,0.000584,0.0652,0.441,117.0
['1LZEQNv7sE11VDY3SdxQeN'],266066,False,1eyDJNn4gO24ORbkxIJZbm,Giving Up The Ghost,0.686,0.765,-11.642,0.0386,0.0225,0.172,0.0955,0.859,113.0
['1LZEQNv7sE11VDY3SdxQeN'],347973,False,2thbIEUShgjcbiw02FIXpg,The Longest Night,0.702,0.502,-15.773,0.0245,0.0555,1.75e-05,0.0448,0.958,101.0
['1LZEQNv7sE11VDY3SdxQeN'],293693,False,2etYnt59j2EZ4oX4rb4HAo,This Is Your Life,0.649,0.861,-12.141,0.0464,0.0206,0.0617,0.0905,0.707,124.0
['1LZEQNv7sE11VDY3SdxQeN'],296466,False,04FxJMytUCnFDdpMytwLvE,Angela,0.55,0.687,-14.16,0.033,0.101,0.00647,0.0591,0.936,89.0
['1LZEQNv7sE11VDY3SdxQeN'],261066,False,5SLmhHAclvfuQUlS8t80ft,Overnight,0.675,0.663,-11.783,0.028,0.0226,0.00215,0.103,0.873,125.0
['1LZEQNv7sE11VDY3SdxQeN'],283640,False,4FPtavOPlmQ9yzNEPKYTIH,Crazy For Your Love,0.634,0.89,-10.724,0.0382,0.0278,0.02,0.142,0.836,141.0
['1LZEQNv7sE11VDY3SdxQeN'],263893,False,4o8G7FoEquhRpJULm5jE6F,Backtafunk,0.684,0.741,-12.57,0.0366,0.0136,0.000689,0.222,0.767,104.0
['1LZEQNv7sE11VDY3SdxQeN'],30973,False,0tK3o1Dzggbjg7II9Lnsz6,E.S.P. - Vocal Reprise,0.287,0.0637,-23.292,0.0854,0.7,2.96e-05,0.176,0.0,79.0
['1B8vzl6kObOf1cxN4myLS1'],103314,False,3Es5S6P9dh03Aek0y1EGET,What a Party,0.45,0.505,-9.815,0.0291,0.213,0.266,0.609,0.825,107.0
['1B8vzl6kObOf1cxN4myLS1'],114311,False,25OlFIYHKJzwqIswOz6jsD,I Just Want You,0.523,0.305,-14.154,0.0363,0.263,0.0,0.145,0.631,82.0
['1B8vzl6kObOf1cxN4myLS1'],124604,False,56UAALwE1zrTfvmoXm0VvO,Four Winds,0.421,0.52,-12.522,0.0347,0.13,4.22e-05,0.18,0.892,96.0
['1B8vzl6kObOf1cxN4myLS1'],119248,False,13yK0gTA5VYWRWUcl2t6KS,Nothing as Sweet as You,0.506,0.321,-13.328,0.0305,0.597,3.09e-06,0.333,0.794,114.0
['1B8vzl6kObOf1cxN4myLS1'],149995,False,4m4cTDUsUtA20XAb2G7AD1,No More (I Ain't Gonna Do It),0.671,0.728,-9.595,0.034,0.143,0.106,0.143,0.948,126.0
['1B8vzl6kObOf1cxN4myLS1'],127373,False,0WDJD1Zc3Zmo8xmbz5brTj,You Can Suit Yourself,0.587,0.404,-12.531,0.0495,0.0918,0.829,0.0909,0.82,137.0
['1B8vzl6kObOf1cxN4myLS1'],130194,False,0mYlP7XuSNnXkmFp0IpcYu,One Eyed Jack,0.565,0.487,-11.517,0.0446,0.208,4.74e-05,0.0463,0.916,142.0
['1B8vzl6kObOf1cxN4myLS1'],150230,False,4LzdBd2yePwBu8fhtUf6LG,Yea Yea Baby,0.714,0.383,-12.639,0.0331,0.138,0.252,0.156,0.934,138.0
['1B8vzl6kObOf1cxN4myLS1'],126772,False,2e1T6wzkAQXkLrwmFO9Cpz,Good Lovin',0.713,0.676,-11.775,0.0577,0.0957,0.00138,0.08,0.96,141.0
['1B8vzl6kObOf1cxN4myLS1'],117942,False,3xu7hLl0mc7kuaCN4GYA4M,Since She's Gone,0.384,0.238,-11.63,0.0282,0.629,0.0,0.103,0.793,74.0
['1B8vzl6kObOf1cxN4myLS1'],112143,False,4D7HbDjgkntiRcm04vt0Kr,At the Jamboree,0.524,0.538,-10.883,0.0432,0.503,0.0,0.0862,0.92,91.0
['1B8vzl6kObOf1cxN4myLS1'],116662,False,0XJVuMNEYSkCRQpjalRxaf,Since I Lost You,0.682,0.381,-13.775,0.0531,0.607,0.014,0.0633,0.757,108.0
['1B8vzl6kObOf1cxN4myLS1'],121364,False,0pq94XVVATXBMwGl1f36iz,Oh! Yeah,0.519,0.481,-10.035,0.057,0.038,2.79e-05,0.224,0.934,111.0
['1B8vzl6kObOf1cxN4myLS1'],105221,False,7KQHNzbw8bpsGSzTJp0uqL,What Can I Do,0.545,0.287,-11.191,0.0295,0.638,0.00505,0.0999,0.939,76.0
['1B8vzl6kObOf1cxN4myLS1'],117315,False,18eS34SLfcMIPBNtzZ7Bol,The Town Is Talking,0.618,0.298,-11.7,0.0344,0.612,0.0,0.197,0.565,106.0
['1B8vzl6kObOf1cxN4myLS1'],123715,False,2qtQyPpXGo2A4ji3bqnZu6,Bye Bye Baby,0.541,0.472,-11.905,0.0332,0.72,0.027,0.181,0.885,125.0
['1B8vzl6kObOf1cxN4myLS1'],114860,False,6gr84mNbK8jh2lzHY8eWPk,Those Eyes,0.468,0.325,-12.803,0.0417,0.882,7.53e-06,0.278,0.589,118.0
['1Bl6wpkWCQ4KVgnASpvzzA'],150600,True,3Tlkud5UiGv7FCc3RcYbhG,FMG,0.755,0.472,-9.286,0.342,0.0481,0.0,0.198,0.463,150.0
['1Bl6wpkWCQ4KVgnASpvzzA'],262973,True,0dTCvZga5dOD59rVW6rtof,ANIMAL,0.686,0.448,-8.396,0.0396,0.0515,0.0229,0.113,0.312,125.0
['1Bl6wpkWCQ4KVgnASpvzzA'],186400,True,4wO7V8MuYSJ3BnSdj1CCiy,LISTERINE,0.734,0.461,-8.019,0.233,0.101,8.21e-06,0.105,0.36,145.0
['1Bl6wpkWCQ4KVgnASpvzzA'],198293,True,4Cy0RmJ3wVnlfdDlzqoZ1H,NEW SHOES,0.809,0.557,-9.645,0.247,0.175,4.41e-06,0.122,0.734,158.0
['1Bl6wpkWCQ4KVgnASpvzzA'],117333,True,1sNBHeUSm0zmol4taxYhzY,KEEP IT SOUTHERN,0.699,0.713,-7.129,0.192,0.0953,0.0,0.224,0.75,83.0
['1Bl6wpkWCQ4KVgnASpvzzA'],240600,False,3UdquFlgsSBKueNRHgjOiG,MAN ON THE MOON,0.736,0.737,-7.726,0.0437,0.0732,0.631,0.109,0.534,145.0
['1Bl6wpkWCQ4KVgnASpvzzA'],173026,False,3EM6K9XRPJvZjkDftfSe1u,BETTER THINGS,0.42,0.161,-14.746,0.0478,0.926,0.000847,0.123,0.309,124.0
['1Bl6wpkWCQ4KVgnASpvzzA'],262013,True,5IcCUx9Zl1VfdSlo5B4Dkt,CRUCIFY ME,0.594,0.648,-9.87,0.0928,0.228,0.000103,0.161,0.288,132.0
['1Bl6wpkWCQ4KVgnASpvzzA'],284720,True,3tpRumXI5wK0YxFw65y9zZ,DUCT TAPE,0.642,0.818,-8.689,0.108,0.683,0.114,0.157,0.481,150.0
['1Bl6wpkWCQ4KVgnASpvzzA'],209920,True,44n8yXqF6BO82Ee7aiPToK,ALWAYS SOMETHING,0.74,0.715,-8.14,0.0803,0.514,0.00127,0.109,0.907,87.0
['1Bl6wpkWCQ4KVgnASpvzzA'],169120,False,7G4yUa1qawOeOImIjDnjcf,GOODBYE,0.772,0.677,-9.09,0.0847,0.14,0.0838,0.105,0.327,128.0
['126FigDBtqwS2YsOYMTPQe'],155500,False,0GVKzGUJGHr6I8NQ2xdb5B,In Gloom,0.217,0.786,-5.448,0.0473,0.00638,0.141,0.102,0.0521,144.0
['126FigDBtqwS2YsOYMTPQe'],193000,False,3jBVbUiGtySOvHyIaIXBLD,Pink Hearts,0.488,0.977,-3.546,0.0742,0.000288,0.00019,0.118,0.359,137.0
['126FigDBtqwS2YsOYMTPQe'],174000,False,3ZBs4rRJjfNpm4KyEw8hgQ,Crimson Sand,0.482,0.896,-3.521,0.0458,1e-05,0.00227,0.0539,0.456,120.0
['126FigDBtqwS2YsOYMTPQe'],249000,False,6EbrUOAtVI88FYpKL2s0Zp,The Perfect Way to Fall Apart,0.547,0.857,-4.001,0.0324,1.88e-05,0.0356,0.161,0.287,106.0
['126FigDBtqwS2YsOYMTPQe'],185250,False,7IKDhmw11hdjJf25Ogj3Yp,Just Another Ghost,0.46,0.915,-2.494,0.0656,0.000208,0.0425,0.131,0.484,147.0
['126FigDBtqwS2YsOYMTPQe'],169500,False,29v2Qn7tZmePBZQ6J4OwNt,Bad Frequencies,0.463,0.561,-7.333,0.0384,0.087,0.925,0.104,0.145,112.0
['126FigDBtqwS2YsOYMTPQe'],194250,False,3q2Mv8Dqv1rvL4zkf462ob,Skylark,0.389,0.949,-2.622,0.099,0.000269,0.000682,0.0789,0.422,161.0
['126FigDBtqwS2YsOYMTPQe'],181000,False,0ah55gYVnS7NS3fxsOYMqS,Edge of Town,0.518,0.796,-3.904,0.0404,0.000493,0.0089,0.0785,0.33,162.0
['126FigDBtqwS2YsOYMTPQe'],198000,False,6nGB0sJyx9bMPMmuVQBSPc,"Starlighter (Echo, Utah)",0.567,0.865,-3.813,0.0349,0.00014,0.014,0.113,0.336,125.0
['126FigDBtqwS2YsOYMTPQe'],173500,False,4rR58CuGw7s8Fk7Zpu2CvB,Push Me Away,0.405,0.956,-3.073,0.115,0.00116,0.000581,0.116,0.308,160.0
['126FigDBtqwS2YsOYMTPQe'],219500,False,6KwxSlvsFeiAe3kDvyAgba,The Suicide Mile,0.57,0.959,-2.162,0.0563,0.00538,0.0025,0.225,0.23,128.0
['126FigDBtqwS2YsOYMTPQe'],171250,False,0jGT7V88nTKz1vHl2o4blc,Straight Down the Line,0.539,0.94,-3.973,0.0342,0.00181,0.227,0.127,0.244,145.0
['126FigDBtqwS2YsOYMTPQe'],208250,False,4B6Qsmy5NX7V3SswH0ziOL,Pills,0.431,0.926,-3.157,0.0553,0.000408,0.96,0.195,0.458,135.0
['12yFRuOVrqi4WgCp7MBzLf'],550000,False,2TXzvwrMY1TY14LbcHHtRF,Greeting & Consultation/Questions,0.59,0.215,-36.645,0.471,0.186,0.000216,0.115,0.236,130.0
['12yFRuOVrqi4WgCp7MBzLf'],56000,False,0vJEJktG2KFnrZNf5AHWV6,Pulse & Prep (Prep Sounds),0.603,0.0875,-40.245,0.415,0.0369,9.56e-05,0.233,0.132,52.0
['12yFRuOVrqi4WgCp7MBzLf'],109000,False,1ZGRuEld08Uxl8lX9ZO7SD,Blood Pressure (Crinkles & Velcro),0.563,0.336,-30.823,0.743,0.053,0.000544,0.317,0.0368,84.0
['12yFRuOVrqi4WgCp7MBzLf'],628000,False,2cGE8POoxLn3vmk06WTd7N,"Eye Exam (How Many, Eye Chart)",0.404,0.0405,-39.954,0.451,0.0305,0.000146,0.101,0.158,168.0
['12yFRuOVrqi4WgCp7MBzLf'],137000,False,6bDAszkKopajLFihsWNajh,Balance (Instructions),0.53,0.244,-36.6,0.541,0.255,0.000566,0.126,0.11,74.0
['12yFRuOVrqi4WgCp7MBzLf'],141500,False,4ZyxPR9DW4SJMWFGdCJpjp,Strength (Instructions),0.598,0.0837,-33.173,0.789,0.0535,1.76e-05,0.0915,0.474,73.0
['12yFRuOVrqi4WgCp7MBzLf'],378500,False,5lL575hJ0Z9iWJagAHil2o,Touch (Q-Tip & Japanese Woodstick),0.488,0.0656,-39.287,0.643,0.046,5.51e-06,0.3,0.112,136.0
['12yFRuOVrqi4WgCp7MBzLf'],254500,False,52OyRh7iBjCjbW6c3iGxB7,Nose & Finger,0.465,0.209,-37.719,0.915,0.153,2.46e-06,0.287,0.143,76.0
['12yFRuOVrqi4WgCp7MBzLf'],279000,False,4iGBnG04H6M4wZgsR1VWOk,Face Exam,0.446,0.0309,-36.396,0.545,0.00537,0.00103,0.131,0.113,75.0
['12yFRuOVrqi4WgCp7MBzLf'],195500,False,3jCcmvq04cWuzw678Z17yi,Ear Exam (Mic Rubbing),0.365,0.00831,-39.839,0.288,0.0447,0.895,0.125,0.0371,146.0
['12yFRuOVrqi4WgCp7MBzLf'],197000,False,3YY0WizTaTxufz8hJhs7Vl,Hearing Test,0.563,0.115,-38.64,0.258,0.0249,0.00421,0.277,0.0483,100.0
['12yFRuOVrqi4WgCp7MBzLf'],439000,False,0CqZ0tbmBZMzaviozr7PSh,Conclusion & Plan,0.517,0.285,-33.647,0.762,0.185,6.73e-06,0.345,0.415,62.0
['12yFRuOVrqi4WgCp7MBzLf'],233000,False,23z6zLtylECHONdgPuiuDx,Blood Test,0.501,0.155,-38.486,0.353,0.12,0.00424,0.238,0.0507,144.0
['12yFRuOVrqi4WgCp7MBzLf'],149936,False,2WBrgwk3nF933oUym5lnQk,Plan & Goodbye,0.646,0.171,-32.589,0.804,0.28,1.03e-05,0.271,0.551,126.0
['109FvbnDVNag1UcJDVpFlr'],153053,False,3jExwiKyVMiJp0heg1FYkS,The Disappointments Room,0.365,0.2,-17.91,0.0326,0.748,0.937,0.0728,0.0351,130.0
['109FvbnDVNag1UcJDVpFlr'],208946,False,4AAo6YNnrrvFdEZBYrO5eM,The Truth Revealed,0.0619,0.0771,-24.437,0.0416,0.576,0.888,0.366,0.0365,66.0
['109FvbnDVNag1UcJDVpFlr'],130373,False,2ATSeb9i8YttKj3sGAYcKB,The Kite,0.149,0.0706,-28.273,0.0388,0.943,0.391,0.159,0.0379,141.0
['109FvbnDVNag1UcJDVpFlr'],163813,False,3C3O1wwRul2Fq2RpQEnAac,Lament,0.182,0.117,-22.015,0.0394,0.614,0.89,0.455,0.0284,122.0
['109FvbnDVNag1UcJDVpFlr'],114533,False,3X9NENjMCH4zF5qzyFZCCI,The Grounds,0.175,0.0642,-24.433,0.0361,0.89,0.958,0.089,0.0367,90.0
['109FvbnDVNag1UcJDVpFlr'],211453,False,0QLg7I6CdcoichUxmcH9xn,Legacy,0.357,0.351,-13.949,0.0524,0.09,0.868,0.14,0.0388,138.0
['109FvbnDVNag1UcJDVpFlr'],209933,False,4IY49SQXf6lZNROykoGoPk,Building And Bonding,0.219,0.0299,-27.659,0.0399,0.804,0.897,0.284,0.0364,83.0
['109FvbnDVNag1UcJDVpFlr'],169880,False,4kWvuWn12CtHkt90mWDHWM,New Horizons,0.166,0.0993,-20.671,0.0352,0.837,0.952,0.1,0.031,130.0
['109FvbnDVNag1UcJDVpFlr'],210680,False,5u8Q1k2auHdAHlRWYZiGex,Enter The Room,0.238,0.0863,-21.874,0.0336,0.189,0.753,0.287,0.0369,58.0
['109FvbnDVNag1UcJDVpFlr'],127586,False,7sTQ4ERnwqABT1jh0GxF53,Impatience,0.442,0.0597,-23.81,0.0428,0.926,0.674,0.0863,0.0312,128.0
['109FvbnDVNag1UcJDVpFlr'],205320,False,3Rezsl0wVPhjAgJbxBPWrS,Erasure,0.114,0.376,-17.006,0.0651,0.695,0.878,0.0965,0.0364,67.0
['109FvbnDVNag1UcJDVpFlr'],97093,False,3emPgJUZRgPgmnx79CUH29,Transparency,0.199,0.07,-31.841,0.0478,0.348,0.896,0.0986,0.0597,116.0
['109FvbnDVNag1UcJDVpFlr'],82800,False,4hbpD9e8gQTUo4bIkSxTUI,Getting Adjusted Bliss,0.324,0.125,-20.989,0.0401,0.866,0.847,0.109,0.0352,79.0
['109FvbnDVNag1UcJDVpFlr'],213733,False,3ZSR9fPI8OVSlyiuUvZlf9,July 5th,0.158,0.0806,-25.378,0.0352,0.91,0.903,0.0768,0.0337,92.0
['109FvbnDVNag1UcJDVpFlr'],211653,False,2lVt2yHCBVjqNbcxp9ZgOA,He Doesn't Want You Here,0.151,0.0978,-27.539,0.0369,0.752,0.939,0.0889,0.0364,137.0
['109FvbnDVNag1UcJDVpFlr'],122760,False,3mza1WiLoQISK4nGLTPPVK,A Dark Discovery,0.177,0.178,-18.378,0.0403,0.445,0.933,0.102,0.183,119.0
['109FvbnDVNag1UcJDVpFlr'],202080,False,4nJo2sxRY0ockgo9BYiEHw,Watched,0.0801,0.0868,-27.062,0.0457,0.755,0.595,0.0784,0.0318,79.0
['109FvbnDVNag1UcJDVpFlr'],235893,False,5CSRmMCX9wXoi8a5mOpfXN,So Long,0.108,0.176,-17.542,0.0467,0.567,0.973,0.0574,0.0377,166.0
['109FvbnDVNag1UcJDVpFlr'],210506,False,77P5MN4zroQhh7Bi2H4EMJ,Beauty,0.0865,0.0813,-24.053,0.0432,0.892,0.921,0.211,0.0375,85.0
['13k7ezoM83thvwbYkdyP6e'],34998,True,0a0Tv7ADAC3oorCpeP8GG0,Peace (Skit),0.399,0.889,-13.048,0.29,0.892,2e-05,0.182,0.136,172.0
['13k7ezoM83thvwbYkdyP6e'],286000,True,5GhkI4A3SLATW67EpahISu,Angels and Demons,0.777,0.654,-5.833,0.216,0.0024,7.03e-05,0.115,0.388,96.0
['13k7ezoM83thvwbYkdyP6e'],279002,True,4Tx7Ii1MyYKCStsyTCkqwt,Wake The Dead,0.739,0.763,-7.146,0.452,0.00551,2.2e-05,0.102,0.26,180.0
['13k7ezoM83thvwbYkdyP6e'],6196,True,2zfue66wZLBHQOCybR4bS8,Master (Skit),0.0,0.964,-11.88,0.0,0.984,1.1e-05,0.0,0.0,0.0
['13k7ezoM83thvwbYkdyP6e'],275802,True,2wXbp4p1sMafC5pv86uGRF,Death To The Fake,0.93,0.67,-6.617,0.334,0.0705,2.39e-06,0.166,0.383,95.0
['13k7ezoM83thvwbYkdyP6e'],7604,True,4XSuGWZP2fCRYnFC81psC2,Wake Up Call (Skit),0.0,0.772,-9.454,0.0,0.922,0.0,0.0,0.0,0.0
['13k7ezoM83thvwbYkdyP6e'],320487,True,2epOZFaKFD0xywmhXpfUMe,Diaries of a Drug Dealer,0.685,0.642,-5.015,0.108,0.0461,3.14e-06,0.083,0.349,79.0
['13k7ezoM83thvwbYkdyP6e'],310533,True,5YuFY8N0oygcypQQr3vZmR,Still Untouchable (feat. Royal Krown),0.611,0.864,-5.089,0.0446,0.00221,0.0,0.0754,0.582,82.0
['13k7ezoM83thvwbYkdyP6e'],275318,True,3VBLurlMBdCw4O3XjvO6El,Cassandra Deniro,0.688,0.635,-9.063,0.0404,0.242,8.99e-06,0.158,0.386,84.0
['13k7ezoM83thvwbYkdyP6e'],85873,True,2aS3M5aispGZ1qRQYqU6Pv,Break (Skit),0.906,0.69,-8.667,0.202,0.00079,0.659,0.123,0.292,100.0
['13k7ezoM83thvwbYkdyP6e'],231360,True,2KT6KwvLt80mxpvZhyJg3W,Goodies Girl,0.831,0.734,-5.039,0.0936,0.157,0.0,0.486,0.66,125.0
['13k7ezoM83thvwbYkdyP6e'],41952,True,105wZKdMnuP92csY57Ui12,Bank (Skit),0.563,0.632,-8.523,0.368,0.845,3.18e-05,0.209,0.444,80.0
['13k7ezoM83thvwbYkdyP6e'],229500,True,05egevakbvCtvRkzxNWGxY,Eye of the Storm (feat. Shaelyn Rolf),0.709,0.687,-6.461,0.118,0.00274,0.0,0.235,0.371,80.0
['13k7ezoM83thvwbYkdyP6e'],277055,True,4Uh2AyG3esH8kzEG57rg6o,Vibe With Me,0.909,0.491,-7.415,0.15,0.203,2.11e-06,0.167,0.646,88.0
['13k7ezoM83thvwbYkdyP6e'],117362,True,3ow094NeyyHOv3RiuNffRh,Outro,0.892,0.482,-8.607,0.127,0.0134,0.0778,0.112,0.139,91.0
['1J2CVZL3YmQk6ggqn0b6Kn'],410157,False,7yiqlMBBMCpMmqVGkz9F5O,A Dark Promethean Flame,0.163,0.88,-9.672,0.0828,0.0647,0.738,0.057,0.0388,130.0
['1J2CVZL3YmQk6ggqn0b6Kn'],491984,False,6VMdEhlVShpaBbukjPruML,Down there You are the Prey,0.15,0.855,-9.823,0.0543,0.573,0.965,0.193,0.048,137.0
['1J2CVZL3YmQk6ggqn0b6Kn'],301128,False,4kbmjV7PNHKPSyJ1TDKM3Q,An Ancient Curse Upon the Light,0.169,0.975,-8.181,0.0655,0.00201,0.814,0.486,0.0292,115.0
['1J2CVZL3YmQk6ggqn0b6Kn'],290965,False,27mGbKAUTaU1IyfMr0IJkz,Of Bloodlust & Shadows,0.11,0.987,-8.003,0.0979,0.000135,0.67,0.197,0.0287,154.0
['1J2CVZL3YmQk6ggqn0b6Kn'],718937,False,3xhVfFZ1aIT2HWhmU8jbof,Riddle of the Pentagram,0.221,0.951,-8.872,0.145,0.000206,0.179,0.312,0.0272,141.0
['13MlmKnz81PZqZgMfCdVRR'],120447,False,5Fb126f1lWsPzD2U0dgtpi,Al Casolare,0.905,0.753,-10.807,0.0438,0.113,0.819,0.0756,0.746,129.0
['13MlmKnz81PZqZgMfCdVRR'],180397,False,4rZAfzqYkHcDcs2N4PGtke,Bella Polka,0.806,0.767,-9.565,0.0354,0.662,0.73,0.285,0.939,131.0
['13MlmKnz81PZqZgMfCdVRR'],210175,False,7DTQGZDjaEY7MpT31l4NJ9,Gocce Di Pioggia,0.559,0.379,-11.318,0.0415,0.0946,0.835,0.0857,0.718,180.0
['13MlmKnz81PZqZgMfCdVRR'],184494,False,673zvZbtYEwZpTYjPNaehW,Il Ballo Del Fiorin,0.764,0.905,-10.682,0.0462,0.524,0.811,0.0703,0.571,94.0
['13MlmKnz81PZqZgMfCdVRR'],122444,False,2qc7Mzp8KSqnJIiRTyonir,Il Volo Dell'allodola,0.933,0.732,-11.341,0.0469,0.152,0.792,0.0857,0.819,128.0
['13MlmKnz81PZqZgMfCdVRR'],161889,False,5m8FzUAJUOCuK0EGoxSVEu,La Polka Del Tacchino,0.781,0.832,-9.868,0.0436,0.317,0.81,0.0898,0.975,140.0
['13MlmKnz81PZqZgMfCdVRR'],205618,False,2RgwoJF9j9Pe8ZT89WFWcH,Loredana,0.869,0.643,-7.686,0.185,0.826,0.877,0.056,0.913,141.0
['13MlmKnz81PZqZgMfCdVRR'],176773,False,7GI4a1ly34Qq9HS2F3M2Qf,Magiura,0.801,0.579,-10.903,0.0432,0.849,0.862,0.0805,0.794,139.0
['13MlmKnz81PZqZgMfCdVRR'],145569,False,1jA6qo89tPDfLYquSgfRLx,Mazurka Della Nonna,0.828,0.612,-12.306,0.112,0.273,0.892,0.0575,0.728,140.0
['13MlmKnz81PZqZgMfCdVRR'],192029,False,3oYbE2HMXcZusQtZLOIZpU,Polka Puttana,0.888,0.888,-10.146,0.0386,0.263,0.682,0.0342,0.923,133.0
['13MlmKnz81PZqZgMfCdVRR'],174080,False,6vLC8zDZ0RmVQthTpIhQWi,Rapid Polka,0.777,0.793,-10.172,0.0423,0.382,0.8,0.191,0.968,142.0
['13MlmKnz81PZqZgMfCdVRR'],161758,False,6deLy4VYjwKfyLEgwgvFGp,Tango Della Carlina,0.573,0.465,-11.694,0.0528,0.447,0.872,0.222,0.621,119.0
['13MlmKnz81PZqZgMfCdVRR'],196928,False,3htxS4YnUf22taB4nJLAPg,Valzer Del Luna Park,0.642,0.348,-12.227,0.0513,0.0919,0.811,0.0959,0.712,180.0
['13MlmKnz81PZqZgMfCdVRR'],165767,False,48k3iDTZIuQIsNA8osi2Ft,Valzer Del Pulcino,0.812,0.457,-11.96,0.0559,0.185,0.877,0.093,0.556,140.0
['13MlmKnz81PZqZgMfCdVRR'],158638,False,0m8G4rurn4AfSmULFIF8rl,Valzer Dell'aia,0.787,0.567,-10.557,0.0369,0.363,0.842,0.042,0.962,98.0
['13MlmKnz81PZqZgMfCdVRR'],132388,False,3zEtrzFu018ZHV3Bc4aeW1,Valzer Reale,0.731,0.498,-10.119,0.0511,0.6,0.928,0.0369,0.962,178.0
['1MK0sGeyTNkbefYGj673e9'],204560,False,0WIvBmaS2LWLzsjA9SbYYC,Conjuration ov Sleep Daemons,0.33,0.963,-4.722,0.172,0.000139,0.0003,0.194,0.173,111.0
['1MK0sGeyTNkbefYGj673e9'],217493,False,1RSm6f9jVNUh212V3RHNJ2,Wish,0.249,0.97,-5.756,0.204,8.31e-05,0.000141,0.144,0.125,157.0
['1MK0sGeyTNkbefYGj673e9'],195080,False,6HRc1GtEsazQZx8WBI0P75,Welcome to Hell,0.463,0.964,-5.497,0.0442,0.000158,5.98e-05,0.165,0.831,90.0
